student_id,age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,gender_Female,gender_Male,gender_Other,gaming_genre_Casual,gaming_genre_FPS,gaming_genre_RPG
252,22,0.66,9.75,7.88,70.26,2.93,5.28,287.18,5.43,1,100.0,1,0,0,0,0,1
253,18,6.74,8.28,5.56,74.16,4.22,7.76,252.65,14.49,2,65.39178514870629,1,0,0,1,0,0
254,16,0.08,6.1,8.82,83.63,2.62,3.7,311.08,1.04,1,100.0,0,1,0,0,1,0
255,16,6.89,3.13,8.91,96.44,1.11,9.96,238.7,13.46,0,48.33,1,0,0,0,1,0
256,18,3.61,1.13,7.33,91.51,2.11,5.22,278.02,9.59,1,42.9,1,0,0,1,0,0
257,21,0.03,1.19,4.57,93.69,3.78,4.46,322.91,2.97,1,55.02,0,1,0,0,1,0
258,22,3.21,6.51,5.32,94.36,4.36,7.68,276.74,8.67,1,75.45,1,0,0,0,1,0
259,21,1.49,1.2,6.58,96.82,1.37,6.12,292.6,3.32,1,66.31,1,0,0,0,0,1
260,21,5.0,9.94,8.26,69.4,1.31,9.83,249.68,13.02,1,98.99,1,0,0,0,1,0
261,21,5.43,2.65,4.92,78.33,1.64,8.0,260.88,12.63,0,31.24,0,1,0,0,1,0
262,18,3.9,7.4,4.52,75.41,2.98,9.87,280.91,13.42,2,71.64,1,0,0,0,1,0
263,21,0.32,2.4,4.37,75.28,1.39,1.68,313.66,-1.07,1,58.41,0,1,0,0,0,1
264,23,5.25,5.86,6.53,86.09,4.47,9.49,251.03,11.19,0,69.82,0,1,0,0,1,0
265,17,6.74,1.73,8.42,76.07,4.89,12.59,244.81,20.29,0,45.54723404249764,1,0,0,0,0,1
266,20,5.76,7.9,4.21,84.65,3.4,7.88,236.06,12.96,2,62.45329605631551,0,1,0,0,1,0
267,16,6.64,6.26,5.06,75.29,4.85,9.03,259.82,14.98,0,40.59,1,0,0,0,1,0
268,16,1.6,1.78,7.47,72.45,1.44,5.48,305.32,7.07,1,73.36607638135598,0,1,0,1,0,0
269,20,7.11,8.64,8.13,74.12,4.08,12.02,233.09,20.3,0,80.06783136209714,0,1,0,1,0,0
270,18,2.58,5.92,8.04,92.15,3.39,5.22,297.34,4.16,1,82.12,0,1,0,0,0,1
271,19,0.11,9.29,7.93,84.04,1.32,5.29,324.99,7.17,1,100.0,0,0,1,0,1,0
272,18,6.75,9.25,4.65,98.96,1.59,8.96,241.35,14.52,2,72.96353862220805,1,0,0,0,1,0
273,16,7.53,9.28,5.99,93.31,2.44,12.9,210.74,18.27,2,81.5276491754453,1,0,0,1,0,0
274,16,5.24,1.7,8.92,79.43,3.96,7.5,261.23,11.73,0,43.52,0,1,0,0,1,0
275,20,1.85,2.09,8.94,69.7,4.36,5.94,312.36,8.74,1,74.46761425004254,0,1,0,1,0,0
276,21,2.01,9.89,7.01,86.96,3.17,4.8,290.33,7.33,1,106.27571102291984,0,0,1,0,0,1
277,18,3.73,5.39,7.55,89.07,3.61,6.34,284.83,8.48,1,78.64,0,1,0,1,0,0
278,24,7.18,3.14,8.76,78.57,1.32,9.95,242.33,13.49,0,40.44,0,1,0,0,0,1
279,20,1.2,7.93,6.25,69.2,3.71,4.7,308.54,3.66,1,100.0,1,0,0,0,0,1
280,23,6.61,3.38,4.68,82.29,3.02,11.84,242.38,13.16,0,30.56,0,1,0,0,1,0
281,16,2.33,7.54,7.34,70.15,1.11,7.13,297.64,8.84,1,87.65,1,0,0,0,0,1
282,20,6.47,8.54,8.8,97.6,4.75,9.72,246.52,13.21,0,104.4782459478344,1,0,0,1,0,0
283,18,7.36,8.06,7.49,85.16,2.56,9.77,250.59,15.72,0,79.98816052310234,0,1,0,0,1,0
284,16,3.42,3.47,8.02,71.68,3.97,8.69,288.63,11.82,1,59.69,0,1,0,0,1,0
285,19,2.92,4.61,6.11,68.63,2.63,8.27,292.03,10.13,1,70.3880198608261,0,1,0,0,1,0
286,20,6.42,4.72,4.48,88.67,4.66,9.69,253.53,15.24,0,41.4,1,0,0,0,0,1
287,22,4.24,5.42,4.84,88.31,0.71,8.72,276.2,9.13,1,59.88,1,0,0,0,1,0
288,16,5.48,2.51,8.91,83.89,2.73,8.33,233.43,13.36,0,51.12,0,1,0,1,0,0
289,18,4.98,5.07,6.47,84.57,0.13,6.73,259.07,9.24,1,53.01,0,1,0,0,0,1
290,17,1.22,5.6,4.06,84.15,0.99,3.83,299.16,4.73,1,75.61,1,0,0,1,0,0
291,24,6.76,5.79,8.78,74.4,1.41,11.17,242.16,13.11,0,59.18,1,0,0,1,0,0
292,21,1.57,8.38,6.49,97.5,2.36,6.42,295.59,7.98,1,100.0,0,1,0,0,1,0
293,18,7.46,5.66,8.18,79.17,4.1,12.72,236.39,17.95,0,45.22,0,1,0,0,1,0
294,23,2.0,3.08,6.74,60.81,2.33,3.09,291.79,4.52,1,62.82,0,1,0,1,0,0
295,23,5.87,6.97,4.51,73.93,2.81,9.3,266.54,14.24,0,51.23,1,0,0,0,0,1
296,17,2.28,8.18,7.08,65.21,4.62,4.65,309.14,5.51,1,83.47,0,0,1,0,1,0
297,21,2.54,3.87,8.99,74.54,3.78,6.96,275.05,7.43,1,66.96,0,1,0,1,0,0
298,22,2.48,6.81,4.17,84.33,0.25,4.71,293.47,8.66,1,77.07,1,0,0,0,0,1
299,17,5.98,2.32,8.21,60.91,0.88,9.81,243.62,15.99,0,36.24,0,1,0,0,1,0
300,17,4.45,4.08,5.18,94.81,0.19,9.01,269.12,12.61,1,56.44,0,1,0,0,0,1
301,16,7.06,9.18,5.97,84.41,0.35,11.91,241.15,17.05,2,70.80274440327398,0,1,0,1,0,0
302,23,2.46,9.2,5.86,71.81,1.69,4.81,277.69,5.46,2,94.34447456224008,1,0,0,0,1,0
303,16,5.54,6.18,8.49,72.45,3.64,6.98,243.78,13.95,0,62.33,1,0,0,0,1,0
304,24,6.02,7.32,6.52,78.63,1.22,8.11,239.27,11.26,0,73.87454030472726,1,0,0,0,1,0
305,21,1.21,8.69,6.24,69.92,1.96,5.21,299.97,7.99,1,107.24716422696136,0,1,0,1,0,0
306,22,3.2,9.63,8.09,60.17,1.97,4.4,276.38,8.42,1,88.0,0,1,0,1,0,0
307,22,3.86,5.41,4.24,61.06,2.95,5.65,281.65,10.98,1,41.01,0,1,0,0,0,1
308,18,2.85,6.05,4.43,74.31,4.46,8.83,288.02,9.63,1,73.93,1,0,0,0,0,1
309,17,2.58,4.74,4.11,64.97,4.92,5.49,280.33,6.37,1,59.07,0,1,0,0,1,0
310,24,5.49,1.65,7.44,60.89,3.02,8.97,250.92,14.62,0,27.82,1,0,0,0,0,1
311,23,1.73,4.81,6.63,94.37,2.53,2.79,275.54,1.18,1,82.97,0,1,0,1,0,0
312,22,5.68,8.12,8.38,70.97,3.41,9.64,272.04,12.16,0,84.50682558011331,0,1,0,0,0,1
313,24,7.48,8.24,6.49,80.12,3.34,10.11,230.42,15.89,0,68.61906311714304,0,1,0,1,0,0
314,19,4.52,9.03,5.11,67.18,2.62,8.17,275.69,8.1,2,73.02,0,1,0,1,0,0
315,19,4.89,1.46,8.03,61.87,3.68,8.52,269.25,12.87,1,32.07,0,1,0,0,1,0
316,16,0.55,5.74,5.47,89.79,2.46,6.39,313.04,6.55,1,84.89,0,1,0,1,0,0
317,23,6.92,1.97,8.68,65.0,4.98,9.26,213.14,11.59,0,48.53101538539005,1,0,0,0,1,0
318,18,2.28,2.81,5.25,61.03,0.24,6.13,287.06,5.65,1,51.93,1,0,0,0,0,1
319,22,4.92,9.1,4.84,83.49,2.22,7.83,264.5,10.96,2,77.56,0,1,0,0,0,1
320,17,7.83,5.47,6.47,60.54,1.99,10.94,226.65,17.86,0,39.66026183552589,0,1,0,1,0,0
321,17,4.76,7.83,4.25,77.45,3.85,6.04,273.28,11.87,2,62.5,0,1,0,0,1,0
322,22,5.8,1.58,4.18,71.55,0.95,10.24,250.38,13.26,0,17.69,0,1,0,1,0,0
323,21,3.56,4.75,6.48,72.78,2.17,5.54,295.7,9.99,1,64.78,0,1,0,1,0,0
324,18,0.48,7.07,5.08,60.16,3.49,3.82,303.64,2.81,2,86.06,1,0,0,0,1,0
325,24,6.38,2.2,4.05,98.57,3.02,9.55,248.62,13.14,0,32.9,0,1,0,1,0,0
326,21,0.28,3.93,5.48,80.68,2.73,3.62,306.35,2.69,1,70.26,0,1,0,0,1,0
327,21,5.61,1.58,6.39,82.9,2.17,8.49,261.82,10.13,0,41.96980279756957,0,1,0,0,1,0
328,16,0.18,6.86,5.97,86.64,3.76,2.39,310.31,0.96,1,91.14,0,1,0,1,0,0
329,19,6.9,9.74,4.68,91.9,3.23,10.14,219.63,15.07,2,81.31590848817952,1,0,0,0,1,0
330,21,1.26,8.44,6.9,84.32,4.37,2.49,290.02,1.93,1,100.0,0,1,0,0,0,1
331,21,4.11,9.77,7.55,90.49,3.66,6.32,265.96,14.39,1,99.62,0,1,0,0,0,1
332,20,4.78,8.61,7.38,77.95,0.7,9.7,278.23,14.62,1,79.36,1,0,0,0,1,0
333,16,3.66,8.7,5.97,74.85,3.1,8.87,283.49,10.32,2,80.11,0,1,0,0,0,1
334,23,2.73,6.19,4.69,92.93,0.22,7.31,291.71,8.61,1,79.15405590116468,1,0,0,0,1,0
335,20,3.74,5.66,6.5,94.61,1.94,7.9,274.47,10.59,1,75.08,1,0,0,0,1,0
336,20,2.49,4.66,8.45,65.51,2.06,7.55,278.86,8.76,1,77.72000012707593,0,1,0,1,0,0
337,22,3.5,8.36,6.34,81.71,4.27,5.14,268.67,10.94,1,99.85,1,0,0,1,0,0
338,19,2.87,2.64,4.98,87.35,0.9,6.5,280.04,9.41,1,54.18,0,1,0,0,0,1
339,21,4.53,1.51,4.47,63.34,3.22,6.11,259.22,5.88,1,43.75033814886476,1,0,0,0,1,0
340,19,1.9,9.53,8.72,97.18,0.96,6.79,290.63,7.91,1,100.0,0,1,0,0,0,1
341,18,7.91,1.03,7.72,80.8,4.74,11.51,215.57,15.95,0,18.93,0,1,0,1,0,0
342,22,4.01,9.79,5.56,85.82,2.65,9.06,271.94,9.44,2,90.46,1,0,0,0,1,0
343,23,1.55,7.56,5.48,67.13,3.54,6.55,293.89,7.56,2,84.06,1,0,0,0,1,0
344,19,3.82,3.96,8.48,70.58,3.23,7.15,285.48,5.58,1,60.91,0,0,1,1,0,0
345,17,6.93,7.28,4.89,64.84,1.52,10.41,248.06,19.03,2,56.92052959397775,1,0,0,0,0,1
346,18,0.17,8.36,6.68,70.56,4.51,1.31,323.97,2.54,1,99.26,0,1,0,0,1,0
347,16,5.44,3.21,7.57,79.7,3.14,9.06,259.58,13.36,0,44.86,0,1,0,0,1,0
348,23,4.38,7.94,5.98,93.35,2.55,8.77,251.92,12.62,2,80.19,0,1,0,1,0,0
349,18,1.36,8.24,4.2,81.35,2.64,3.53,326.59,6.1,2,94.12,0,1,0,0,0,1
350,22,6.54,3.24,5.14,69.78,4.45,12.47,238.7,16.49,0,27.61,0,1,0,0,1,0
351,20,2.95,1.38,8.51,61.78,0.3,8.82,292.54,10.38,1,49.53,1,0,0,1,0,0
352,20,2.35,2.84,6.62,84.88,1.95,4.76,300.13,3.95,1,61.51,0,1,0,1,0,0
353,22,6.63,2.81,8.08,76.81,4.21,11.19,230.03,17.16,0,26.0,0,1,0,0,1,0
354,24,5.11,1.59,6.78,99.37,0.19,6.26,252.4,12.01,0,43.46,0,1,0,0,0,1
355,20,7.19,7.53,8.72,91.19,3.2,11.52,237.7,19.42,0,78.11775480039478,1,0,0,0,1,0
356,16,5.04,4.42,8.55,92.33,2.02,9.16,244.06,12.49,0,67.61,1,0,0,0,0,1
357,16,5.93,8.96,6.41,60.49,1.02,11.04,247.95,15.03,0,76.05493862387472,1,0,0,0,1,0
358,17,6.69,3.27,5.59,91.11,3.06,9.21,215.77,12.79,0,45.79481183316601,0,1,0,0,1,0
359,21,0.44,5.08,7.01,67.78,4.16,5.83,314.82,3.57,1,82.06,1,0,0,0,0,1
360,24,6.21,6.75,7.37,83.43,2.34,11.5,259.23,16.29,0,72.66,0,1,0,0,0,1
361,23,4.91,8.9,6.49,77.9,0.73,9.26,261.06,13.41,1,71.05,1,0,0,0,1,0
362,20,0.56,5.72,8.11,82.86,1.53,3.92,298.65,6.23,1,90.15,1,0,0,0,1,0
363,16,4.07,4.36,4.92,65.34,4.91,8.16,265.63,11.11,1,38.82,0,1,0,1,0,0
364,22,0.66,8.8,5.67,78.28,0.56,5.31,318.23,3.46,2,100.0,1,0,0,0,1,0
365,20,5.89,3.79,7.43,61.48,0.8,11.77,250.99,15.83,0,41.48,1,0,0,0,0,1
366,21,4.37,1.71,5.23,61.64,4.95,5.98,272.08,8.43,1,29.05,0,1,0,0,1,0
367,22,7.63,5.01,6.2,86.31,4.41,10.2,226.72,19.2,0,39.94,1,0,0,0,0,1
368,18,1.47,8.07,8.82,98.07,3.54,6.37,294.7,4.0,1,100.0,0,1,0,0,1,0
369,18,4.85,1.28,7.13,91.1,0.75,7.9,263.05,10.41,1,51.41,0,1,0,0,1,0
370,20,1.69,6.27,8.75,78.77,1.2,6.05,300.4,3.41,1,95.63,0,1,0,0,0,1
371,21,4.91,6.35,7.61,62.23,0.9,6.58,271.35,10.82,1,65.83,0,1,0,0,1,0
372,24,5.78,9.36,7.62,61.8,3.15,10.33,245.94,15.13,0,83.61092876584584,1,0,0,0,0,1
373,20,5.78,3.58,6.96,66.32,1.99,10.15,251.13,17.05,0,46.04,0,1,0,0,1,0
374,16,6.52,3.51,4.71,99.03,0.24,10.45,240.31,14.89,0,30.3,1,0,0,0,1,0
375,19,6.83,4.96,6.6,75.95,1.46,11.66,260.78,15.63,0,47.39,0,1,0,1,0,0
376,20,0.62,4.21,5.26,93.74,4.3,6.02,305.03,-1.4,1,70.85,0,0,1,0,1,0
377,20,2.75,7.63,8.99,88.21,3.98,7.9,283.15,8.52,1,96.53,1,0,0,0,1,0
378,22,5.5,6.78,5.33,84.22,3.22,7.14,244.43,11.88,0,65.87,1,0,0,0,1,0
379,19,3.99,7.83,5.15,97.91,0.43,8.71,285.16,10.37,2,79.67,0,1,0,0,1,0
380,16,1.53,8.38,7.12,69.22,4.41,4.78,315.42,7.7,1,100.0,0,1,0,0,1,0
381,20,4.42,9.31,6.55,78.2,2.67,7.09,264.79,11.27,1,90.1,0,1,0,0,1,0
382,22,3.26,4.88,4.11,94.59,2.47,8.66,292.74,8.39,1,60.58,1,0,0,0,1,0
383,21,3.12,9.86,4.65,82.07,4.67,6.92,285.84,6.33,2,92.52,1,0,0,1,0,0
384,20,6.48,2.94,8.06,69.86,0.04,9.99,249.26,12.4,0,35.43,0,1,0,0,1,0
385,19,3.26,7.43,6.42,68.36,2.78,8.18,270.93,8.09,1,78.9,0,1,0,1,0,0
386,17,0.21,5.81,4.73,90.12,3.96,3.98,319.09,3.05,1,82.99,1,0,0,1,0,0
387,19,0.46,8.35,6.33,60.51,0.32,5.75,333.2,-0.65,1,88.17,0,1,0,0,1,0
388,18,6.85,5.29,5.27,96.57,1.79,8.36,252.57,14.18,0,48.14,1,0,0,0,1,0
389,16,7.68,8.06,5.12,60.74,4.89,12.56,235.89,19.4,2,54.76843732590896,1,0,0,0,1,0
390,23,5.51,9.37,8.79,85.24,1.06,7.33,263.39,9.86,0,90.76591705382256,1,0,0,0,0,1
391,20,2.91,7.59,5.81,84.19,2.66,5.04,309.41,6.53,2,80.38,0,1,0,0,0,1
392,19,7.51,7.98,4.23,83.14,3.73,9.41,237.74,13.99,2,53.24849641996617,0,1,0,0,0,1
393,23,5.3,1.6,8.85,78.97,1.95,7.49,249.78,6.28,0,42.07,1,0,0,0,0,1
394,22,6.75,2.84,7.97,94.1,2.04,11.41,251.13,14.23,0,37.3,1,0,0,0,1,0
395,17,6.13,9.77,5.27,86.37,0.32,10.41,245.7,12.27,2,85.34850533317113,0,1,0,1,0,0
396,16,3.03,7.24,6.04,91.27,0.95,5.18,288.53,8.69,1,89.74,0,1,0,0,1,0
397,19,3.83,6.05,8.31,64.62,4.4,6.18,275.22,9.8,1,70.0,1,0,0,1,0,0
398,23,1.49,4.3,5.79,62.0,4.09,2.99,295.03,1.65,1,63.15,1,0,0,0,1,0
399,17,2.34,1.4,6.84,61.14,1.52,5.41,295.01,8.8,1,46.88,1,0,0,0,1,0
400,18,6.23,4.32,6.67,65.89,1.91,9.12,254.91,15.36,0,47.92,0,0,1,1,0,0
401,16,7.15,5.49,6.01,86.68,2.2,8.88,241.59,14.65,0,55.52,0,1,0,0,0,1
402,16,5.8,2.9,7.2,79.76,1.73,10.97,255.2,14.85,0,38.82,0,1,0,1,0,0
403,18,3.72,2.56,6.37,90.09,3.27,8.98,273.35,8.18,1,42.14,1,0,0,0,0,1
404,20,0.69,5.58,4.11,67.67,0.06,2.24,295.13,-2.77,1,61.64,1,0,0,1,0,0
405,18,0.46,6.27,8.07,74.68,4.4,2.79,314.01,2.27,1,82.77,0,1,0,1,0,0
406,16,2.99,3.16,4.57,95.54,1.5,7.67,289.66,5.59,1,57.65,0,1,0,0,0,1
407,16,3.71,6.29,6.32,97.43,4.36,9.06,253.89,9.64,1,78.44,1,0,0,0,1,0
408,23,4.87,9.1,6.9,96.87,2.27,6.23,260.89,11.24,1,90.85,0,1,0,0,0,1
409,17,0.05,5.26,7.53,92.73,3.88,5.56,318.45,-1.03,1,101.01240878714766,0,1,0,1,0,0
410,18,7.92,8.72,6.05,87.53,4.13,9.23,215.81,16.91,0,77.49275493733883,1,0,0,0,0,1
411,17,2.91,9.35,7.68,96.55,1.51,7.08,292.68,9.56,1,100.0,1,0,0,1,0,0
412,18,6.78,1.83,4.66,88.57,3.2,7.89,248.08,9.96,0,24.56,1,0,0,0,1,0
413,22,4.28,1.86,7.27,98.16,3.04,9.92,286.78,12.79,1,44.61,0,1,0,1,0,0
414,16,1.04,5.28,8.13,60.99,2.38,3.81,307.24,7.26,1,82.83,1,0,0,0,1,0
415,23,6.38,6.29,8.45,96.87,2.35,10.62,256.36,14.37,0,75.3,1,0,0,0,1,0
416,17,5.68,4.83,6.9,82.23,1.53,7.6,243.65,13.8,0,51.43,1,0,0,0,0,1
417,18,4.22,3.94,5.56,64.47,1.55,6.83,265.65,7.74,1,53.41,1,0,0,0,0,1
418,24,4.12,6.77,4.82,68.6,2.74,8.86,277.35,12.45,1,64.37,0,1,0,0,1,0
419,22,0.7,1.02,5.73,94.09,0.16,6.56,305.04,5.35,1,60.01,0,1,0,1,0,0
420,19,5.25,9.71,6.7,80.24,4.67,11.21,255.38,13.92,0,88.12121322787581,0,1,0,1,0,0
421,20,7.29,3.09,4.98,99.31,3.25,12.34,240.92,17.43,0,32.7,0,1,0,1,0,0
422,17,0.75,9.25,8.76,64.7,2.22,5.99,310.94,4.91,1,100.0,1,0,0,0,1,0
423,23,2.11,1.98,8.49,76.5,0.31,7.96,285.48,7.02,1,63.81,1,0,0,0,1,0
424,19,7.22,3.14,4.16,73.27,3.15,8.42,227.46,13.09,0,18.52,1,0,0,0,0,1
425,24,2.27,3.11,6.81,80.65,0.09,4.12,290.03,5.17,1,69.21,1,0,0,1,0,0
426,20,5.23,9.97,7.95,85.34,3.4,6.49,263.12,10.99,0,112.16977415221528,0,1,0,0,1,0
427,24,4.28,1.04,5.23,86.47,0.36,7.79,265.39,7.97,1,26.56,0,1,0,0,0,1
428,19,4.77,6.76,6.62,60.05,3.28,10.56,238.27,12.21,1,60.17,0,1,0,0,0,1
429,20,3.33,8.83,6.03,63.56,2.03,7.24,287.9,8.49,1,80.84,0,1,0,1,0,0
430,24,2.4,7.05,4.98,61.4,3.31,6.18,297.65,5.65,2,76.66,0,1,0,0,0,1
431,23,0.39,4.26,7.07,94.58,0.69,5.52,304.66,4.05,1,79.25,1,0,0,0,0,1
432,18,5.95,9.62,8.97,72.53,0.59,11.59,237.27,15.9,0,87.02205718422184,0,0,1,0,1,0
433,16,5.97,9.04,5.83,74.68,1.24,10.46,261.87,12.86,2,69.74328788570688,0,1,0,0,1,0
434,18,5.37,4.91,6.76,78.01,2.06,10.85,253.15,13.78,0,58.65,0,1,0,1,0,0
435,19,5.15,6.16,5.64,93.97,1.27,7.03,265.74,13.06,0,53.97,1,0,0,0,1,0
436,17,1.95,9.71,8.38,60.57,0.41,5.47,289.66,3.64,1,100.0,0,1,0,1,0,0
437,16,0.18,9.84,8.32,64.74,1.63,3.0,324.39,-1.56,1,100.0,1,0,0,0,1,0
438,22,6.47,5.05,4.89,87.41,3.53,9.13,233.13,12.39,0,40.93,1,0,0,0,0,1
439,23,3.93,8.63,8.5,98.56,2.92,6.0,277.06,9.95,1,93.92,1,0,0,0,1,0
440,22,2.45,3.72,4.76,85.71,4.82,7.92,294.17,6.72,1,54.81,0,1,0,1,0,0
441,20,0.82,4.35,4.48,70.44,2.18,4.07,289.51,0.79,1,62.55,1,0,0,1,0,0
442,16,0.5,2.48,7.26,80.79,1.66,4.15,315.24,5.36,1,66.77,0,1,0,0,1,0
443,22,2.79,2.88,5.93,99.0,3.47,5.17,279.33,4.41,1,53.65,1,0,0,0,1,0
444,22,6.44,6.91,6.65,81.12,2.06,12.25,253.65,15.44,0,57.68,0,1,0,1,0,0
445,24,7.35,5.6,7.26,74.94,3.09,11.41,234.15,18.2,0,45.79,0,1,0,1,0,0
446,18,7.17,3.08,4.26,75.34,4.73,8.17,231.49,16.18,0,22.06,1,0,0,0,0,1
447,24,7.36,4.63,5.46,98.68,2.5,9.7,246.87,16.72,0,29.08,1,0,0,1,0,0
448,16,7.26,4.36,6.3,88.76,2.49,13.26,213.85,16.18,0,36.47,1,0,0,0,1,0
449,16,4.22,9.89,5.33,87.49,3.88,10.09,288.63,12.49,2,79.3,1,0,0,0,0,1
450,19,1.76,8.68,4.24,69.28,3.78,5.48,317.63,5.41,2,87.61,1,0,0,1,0,0
451,24,6.38,4.49,4.43,82.38,2.58,10.2,239.54,15.48,0,34.99,0,1,0,0,1,0
452,21,1.71,9.23,8.01,74.27,0.32,7.22,308.36,8.92,1,100.0,1,0,0,1,0,0
453,18,2.14,4.08,8.56,69.61,4.9,6.68,299.17,4.16,1,78.21,1,0,0,1,0,0
454,16,1.87,7.01,4.76,95.82,1.89,7.53,272.71,7.34,2,84.62,1,0,0,1,0,0
455,19,4.12,9.7,5.25,75.33,1.58,7.52,269.44,10.22,2,86.54,1,0,0,0,1,0
456,24,2.57,4.51,7.26,71.31,4.91,8.45,276.51,9.97,1,72.53,0,1,0,0,1,0
457,18,1.23,7.12,8.77,97.27,4.36,4.93,291.68,7.87,1,107.06897784285844,1,0,0,0,0,1
458,24,3.63,3.66,5.5,67.89,1.65,7.85,273.58,12.86,1,54.36,0,1,0,0,1,0
459,22,6.99,3.4,8.28,89.82,1.54,8.4,233.6,16.36,0,44.18,0,1,0,1,0,0
460,19,4.56,6.17,6.53,86.11,3.6,8.62,277.44,9.95,1,68.13,1,0,0,0,1,0
461,18,7.03,9.81,8.78,96.82,1.67,11.87,228.12,15.64,0,93.20214596741016,0,1,0,1,0,0
462,20,1.57,5.08,4.68,93.28,1.26,4.77,297.21,6.18,1,70.35,1,0,0,0,1,0
463,20,1.34,9.44,8.87,88.21,4.9,4.85,317.59,1.86,1,100.0,0,1,0,0,0,1
464,18,4.6,9.23,6.2,72.58,2.83,7.57,262.96,10.22,1,77.99,0,1,0,0,1,0
465,24,3.71,3.28,8.76,79.82,3.81,9.56,270.35,8.87,1,64.52,1,0,0,0,1,0
466,19,5.28,4.62,6.29,97.78,3.57,8.66,265.21,9.9,0,55.92,1,0,0,0,0,1
467,20,6.36,6.79,6.65,60.93,3.78,7.99,248.99,14.03,0,54.98,1,0,0,0,0,1
468,19,6.01,5.66,8.02,91.77,4.52,7.15,248.88,14.17,0,70.06,1,0,0,1,0,0
469,20,7.54,1.86,7.61,70.07,2.5,12.4,238.76,18.71,0,21.85,1,0,0,0,1,0
470,22,3.19,9.94,7.1,67.4,3.77,6.93,269.24,8.49,1,100.0,0,1,0,0,1,0
471,24,1.65,7.77,6.08,69.29,3.98,2.66,294.38,3.1,1,87.37,0,1,0,1,0,0
472,22,4.41,4.94,7.96,62.39,4.73,7.32,287.06,9.23,1,68.84,0,1,0,1,0,0
473,20,0.89,6.56,8.74,99.68,3.57,6.46,278.98,6.31,1,97.48,1,0,0,0,1,0
474,22,2.31,1.79,4.05,94.79,4.46,8.05,285.55,6.47,1,42.09,1,0,0,0,1,0
475,20,1.66,5.46,6.94,80.84,0.48,2.93,288.25,2.87,1,84.12,0,1,0,0,1,0
476,18,3.17,9.38,8.33,88.6,0.63,4.79,282.67,7.97,1,100.0,1,0,0,0,1,0
477,22,0.89,9.07,7.27,82.26,0.79,1.91,315.37,0.33,1,98.59,1,0,0,0,1,0
478,17,0.25,4.04,8.0,92.46,0.72,5.59,328.07,3.34,1,78.09,0,1,0,0,0,1
479,24,5.25,5.78,8.48,93.79,0.44,6.6,252.9,10.12,0,63.63310311255715,0,1,0,1,0,0
480,16,4.88,7.28,7.75,69.31,0.61,6.42,252.21,9.19,1,67.16,1,0,0,0,1,0
481,21,5.67,4.06,7.59,78.39,4.98,7.81,237.45,11.91,0,47.94,1,0,0,1,0,0
482,22,5.28,1.58,8.82,85.39,1.36,10.87,257.12,14.86,0,53.56,1,0,0,0,0,1
483,23,0.91,5.55,8.32,99.14,2.39,5.35,330.35,4.39,1,98.15,0,1,0,1,0,0
484,24,2.33,6.41,8.08,87.31,4.11,6.41,286.16,7.29,1,91.48,0,0,1,1,0,0
485,17,1.04,1.05,4.43,95.91,0.59,5.96,306.8,6.06,1,66.5,0,1,0,1,0,0
486,17,6.74,1.86,5.2,93.84,1.59,11.21,240.48,16.96,0,16.15,0,1,0,0,0,1
487,20,5.98,2.87,6.78,83.28,0.8,10.71,244.01,13.97,0,39.74,0,0,1,1,0,0
488,20,1.61,4.13,7.55,95.75,0.31,2.98,314.91,5.02,1,94.8,0,1,0,0,1,0
489,21,2.73,5.87,5.52,75.1,4.8,6.68,299.33,7.1,1,68.27,1,0,0,0,1,0
490,18,7.73,3.64,4.47,75.17,4.29,12.5,235.42,18.72,0,15.15,0,1,0,1,0,0
491,23,4.75,3.49,5.56,91.24,4.4,8.58,272.61,13.5,1,53.93,1,0,0,1,0,0
492,16,6.41,8.82,7.86,65.38,4.34,7.47,236.23,14.39,0,79.15443551761663,1,0,0,0,1,0
493,21,2.12,2.31,8.39,72.23,0.77,4.18,283.08,2.78,1,69.21,0,1,0,1,0,0
494,19,1.68,5.46,8.56,84.34,3.92,7.49,293.07,5.27,1,97.1,1,0,0,0,1,0
495,16,6.27,9.58,5.89,76.8,3.64,10.79,247.56,16.1,2,84.2048807656223,0,1,0,0,1,0
496,22,5.49,6.63,5.86,97.63,4.63,9.93,250.87,8.89,0,71.68,1,0,0,0,0,1
497,24,5.45,7.45,6.03,98.34,1.1,9.75,260.29,13.7,0,82.2905747090448,0,1,0,0,0,1
498,19,4.42,4.88,5.88,80.1,2.07,6.06,268.04,10.19,1,58.91,0,1,0,0,0,1
499,19,4.51,1.18,7.33,81.56,1.47,5.53,252.49,14.98,1,44.64,0,1,0,0,1,0
500,21,5.89,6.82,5.79,88.99,1.29,9.09,261.73,14.24,0,60.24,0,1,0,1,0,0
501,18,2.16,6.69,4.1,78.29,3.26,5.38,288.97,5.71,1,81.23,1,0,0,1,0,0
502,21,2.82,1.99,6.2,67.6,0.82,7.88,294.02,10.5,1,47.9,0,1,0,0,1,0
503,22,6.97,5.16,5.12,89.88,2.32,8.88,227.88,14.21,0,43.05,0,1,0,0,1,0
504,18,2.47,9.24,4.14,89.51,3.23,4.85,281.55,6.21,2,84.51,0,1,0,0,1,0
