student_id,age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,gender_Female,gender_Male,gender_Other,gaming_genre_Casual,gaming_genre_FPS,gaming_genre_RPG,total_screen_hours,free_time,gaming_study_ratio
183,16,2.61,9.29,4.03,61.51,3.29,3.9,278.82,7.13,2,86.4,0,1,0,0,1,0,6.51,8.07,0.2536443148688047
184,24,6.28,5.37,4.67,80.34,4.3,10.12,243.35,15.91,0,52.13,0,0,1,1,0,0,16.4,7.679999999999999,0.9858712715855573
185,21,7.2,6.76,4.38,79.55,0.77,9.81,229.23,19.04,0,44.19,0,1,0,1,0,0,17.01,5.660000000000003,0.9278350515463918
186,18,1.75,1.03,4.51,90.52,4.53,5.65,297.0,5.71,1,58.84461279165568,1,0,0,1,0,0,7.4,16.71,0.8620689655172413
187,19,5.0,3.28,5.92,94.63,4.79,8.96,241.05,10.09,1,47.54,0,1,0,0,1,0,13.96,9.799999999999999,1.1682242990654208
188,19,3.14,3.51,5.69,74.18,4.53,8.68,281.56,8.19,1,55.66,1,0,0,1,0,0,11.82,11.66,0.6962305986696231
189,18,7.92,1.84,4.57,77.98,3.93,13.33,213.95,17.74,0,15.08,0,1,0,1,0,0,21.25,9.67,2.7887323943661975
190,18,3.83,3.52,8.41,78.82,0.45,8.42,296.88,8.12,1,64.14,0,1,0,0,0,1,12.25,8.24,0.8473451327433629
191,18,1.83,3.89,7.08,72.97,1.1,6.92,294.04,1.18,1,76.1,0,1,0,0,0,1,8.75,11.2,0.3742331288343558
192,19,3.05,9.72,7.98,89.74,4.57,4.07,280.82,7.07,1,99.4,1,0,0,1,0,0,7.12,3.249999999999999,0.2845149253731343
193,22,5.23,7.02,5.86,80.88,1.15,6.31,264.19,11.07,2,81.77816661012079,0,1,0,0,0,1,11.54,5.890000000000001,0.6521197007481297
194,19,0.61,4.83,6.05,96.56,1.74,3.9,325.9,6.69,1,87.88,1,0,0,0,1,0,4.51,12.510000000000002,0.104631217838765
195,24,4.83,9.89,5.59,86.01,0.25,9.1,250.26,15.5,2,84.79,1,0,0,1,0,0,13.93,3.6899999999999995,0.44352617079889806
196,16,7.45,2.38,6.19,68.48,3.14,12.42,236.33,18.74,0,25.109089330088054,0,1,0,0,0,1,19.87,7.9799999999999995,2.20414201183432
197,23,6.8,5.28,7.05,66.59,2.82,10.04,248.06,16.35,0,50.29,1,0,0,1,0,0,16.84,4.869999999999998,1.0828025477707006
198,22,0.54,6.82,6.46,74.9,4.81,6.24,315.37,2.27,1,100.0,0,1,0,0,0,1,6.78,10.18,0.0690537084398977
199,17,7.95,1.5,8.19,73.88,4.46,13.02,226.25,18.81,0,10.67,0,0,1,0,1,0,20.97,6.36,3.18
200,23,5.59,7.45,8.5,76.29,2.53,7.1,247.8,11.7,0,80.40250608471575,1,0,0,0,0,1,12.69,2.460000000000001,0.6615384615384616
201,16,1.3,1.9,6.35,67.34,3.05,4.5,301.18,4.49,1,57.07,0,1,0,1,0,0,5.8,14.450000000000001,0.4482758620689655
202,24,0.1,2.26,5.2,99.13,2.07,6.07,317.72,1.65,1,69.24,0,1,0,0,1,0,6.17,16.44,0.030674846625766874
203,24,1.37,2.44,8.73,65.83,0.66,4.42,299.3,5.1,1,72.87,0,1,0,0,0,1,5.79,11.459999999999997,0.3982558139534884
204,17,6.71,9.36,7.68,86.11,4.34,9.64,248.36,12.15,0,83.66114802329601,0,0,1,0,1,0,16.35,0.2500000000000009,0.6476833976833977
205,22,0.17,7.15,7.2,60.52,2.75,2.64,309.24,7.65,1,82.63,0,1,0,0,0,1,2.81,9.480000000000002,0.020858895705521473
206,18,1.87,6.9,7.73,76.28,2.13,5.3,306.11,8.35,1,108.89931594795696,1,0,0,1,0,0,7.17,7.500000000000001,0.23670886075949368
207,22,6.06,6.0,4.38,72.37,0.34,10.71,260.56,17.1,0,44.39,0,1,0,0,0,1,16.77,7.560000000000001,0.8657142857142857
208,24,4.69,3.64,4.34,75.28,3.33,5.93,267.42,7.45,1,35.68,1,0,0,0,0,1,10.620000000000001,11.329999999999998,1.0107758620689655
209,19,6.26,6.59,4.77,79.92,2.0,11.44,226.99,11.87,0,47.86,0,1,0,0,1,0,17.7,6.380000000000001,0.8247694334650856
210,16,5.97,4.69,4.74,84.02,1.27,11.56,254.48,15.28,0,41.01,1,0,0,0,0,1,17.53,8.599999999999998,1.0492091388400702
211,17,0.4,2.31,6.1,83.34,4.38,5.31,308.76,2.65,1,61.26,1,0,0,0,0,1,5.71,15.190000000000001,0.12084592145015106
212,16,7.14,7.21,4.79,85.23,0.92,12.72,229.04,20.77,2,51.617656377514194,1,0,0,1,0,0,19.86,4.86,0.8696711327649207
213,20,1.82,2.17,8.27,93.78,2.58,3.29,301.78,5.63,1,75.94975519720927,0,1,0,1,0,0,5.11,11.739999999999998,0.5741324921135647
214,20,4.43,2.72,6.89,95.47,3.98,7.68,277.89,10.4,1,65.72,0,1,0,0,0,1,12.11,9.96,1.1908602150537633
215,22,5.15,8.36,5.84,89.49,4.25,6.51,241.59,13.94,2,85.86751605822991,0,1,0,1,0,0,11.66,4.65,0.5502136752136753
216,24,1.35,6.94,4.35,63.16,4.09,6.53,304.38,5.65,1,77.79,1,0,0,1,0,0,7.880000000000001,11.36,0.17002518891687657
217,24,7.81,6.68,6.96,98.45,4.48,13.57,246.2,18.96,0,55.69,0,1,0,0,1,0,21.38,2.55,1.0169270833333333
218,18,3.91,4.76,4.58,97.9,0.71,6.4,262.09,11.15,1,61.59,1,0,0,0,0,1,10.31,10.750000000000002,0.6788194444444445
219,18,0.46,4.57,7.72,88.47,4.7,4.14,312.48,1.41,1,79.68,0,1,0,1,0,0,4.6,11.25,0.08258527827648114
220,18,7.5,7.21,8.01,80.7,0.05,9.99,223.84,18.28,0,63.16524500862786,1,0,0,1,0,0,17.490000000000002,1.2799999999999994,0.9135200974421437
221,19,4.69,7.66,6.72,70.02,1.28,7.58,270.75,11.96,1,70.88,1,0,0,0,1,0,12.27,4.930000000000001,0.5415704387990763
222,23,5.59,5.59,4.75,90.25,0.42,8.97,240.42,11.03,0,52.27,1,0,0,1,0,0,14.56,8.07,0.8482549317147192
223,21,4.2,9.72,7.93,95.11,4.73,9.15,253.9,14.79,1,108.06139606676896,0,1,0,0,0,1,13.350000000000001,2.1499999999999995,0.3917910447761194
224,23,6.68,9.6,5.54,86.61,2.12,8.41,248.16,13.31,2,71.60454711361115,0,1,0,0,1,0,15.09,2.1799999999999997,0.630188679245283
225,16,0.27,4.71,5.11,85.16,1.58,2.06,319.15,-1.83,1,86.37,0,1,0,1,0,0,2.33,13.91,0.047285464098073555
226,23,2.15,8.39,6.35,67.72,0.84,4.16,282.34,3.75,1,100.0,0,1,0,1,0,0,6.3100000000000005,7.109999999999999,0.22896698615548453
227,19,3.76,5.89,8.61,74.31,0.78,5.03,274.2,6.08,1,79.72,1,0,0,0,0,1,8.79,5.74,0.5457184325108854
228,16,0.61,5.61,5.49,88.93,3.07,4.83,299.86,3.72,1,81.47,1,0,0,0,1,0,5.44,12.290000000000001,0.09228441754916793
229,23,5.65,1.49,8.53,60.68,0.24,7.6,261.42,15.52,0,31.58,1,0,0,1,0,0,13.25,8.330000000000002,2.2690763052208833
230,19,3.15,6.17,4.27,85.65,2.97,6.34,284.98,8.39,1,71.51,0,1,0,0,0,1,9.49,10.409999999999998,0.4393305439330544
231,21,2.18,9.11,4.42,90.67,3.87,6.61,286.69,9.75,2,92.52,1,0,0,0,1,0,8.790000000000001,8.290000000000001,0.2156280909990109
232,23,0.03,8.02,7.49,73.39,3.01,3.27,313.84,3.81,1,100.0,1,0,0,0,1,0,3.3,8.46,0.0033259423503325942
233,19,5.76,8.08,4.95,63.05,4.13,11.29,246.29,8.95,2,75.26141396754363,1,0,0,0,1,0,17.049999999999997,5.209999999999999,0.6343612334801761
234,18,6.67,2.44,5.58,92.76,1.33,11.52,229.21,17.56,0,26.08,0,1,0,0,0,1,18.189999999999998,9.309999999999999,1.9389534883720931
235,24,3.16,4.23,4.68,65.67,0.39,5.53,295.48,6.34,1,49.13,0,1,0,0,1,0,8.690000000000001,11.93,0.6042065009560229
236,18,4.51,3.1,5.66,74.83,3.6,6.16,277.51,10.87,1,49.38,0,1,0,0,1,0,10.67,10.729999999999999,1.1
237,24,1.82,3.84,5.4,88.29,4.14,7.29,294.15,6.26,1,74.69,1,0,0,1,0,0,9.11,12.94,0.3760330578512397
238,17,4.98,6.22,7.68,92.68,2.51,7.96,257.09,17.02,1,68.05,1,0,0,1,0,0,12.940000000000001,5.120000000000001,0.6897506925207757
239,17,0.1,4.28,7.51,94.5,4.1,3.01,307.57,2.53,1,81.72,0,1,0,0,1,0,3.11,12.11,0.01893939393939394
240,17,3.91,6.05,8.77,81.22,2.29,8.96,271.47,11.51,1,79.51,0,1,0,0,1,0,12.870000000000001,5.27,0.5546099290780142
241,21,5.15,4.95,7.62,79.03,0.99,6.2,263.09,12.98,0,60.33,1,0,0,0,0,1,11.350000000000001,6.279999999999999,0.865546218487395
242,18,7.35,3.58,7.47,93.93,2.37,10.61,243.61,13.35,0,39.33,1,0,0,0,1,0,17.96,5.600000000000003,1.6048034934497815
243,24,3.05,1.86,7.47,82.52,1.08,7.62,274.44,10.55,1,59.64,0,1,0,0,1,0,10.67,11.620000000000001,1.0664335664335662
244,19,6.12,9.03,8.41,83.15,2.36,11.36,229.71,14.43,0,93.92768602159194,1,0,0,0,1,0,17.48,0.4400000000000004,0.6101694915254238
245,16,4.78,1.1,5.48,77.36,0.74,10.21,252.57,10.89,1,31.23,0,0,1,1,0,0,14.990000000000002,12.639999999999997,2.276190476190476
246,19,7.42,1.01,5.5,74.91,0.93,10.75,236.52,18.15,0,6.33,1,0,0,1,0,0,18.17,10.069999999999999,3.6915422885572142
247,16,3.19,8.44,7.71,79.22,4.41,8.43,281.28,6.02,1,94.69,0,1,0,1,0,0,11.62,4.66,0.3379237288135593
248,20,2.55,9.97,5.14,74.59,0.58,3.73,299.32,7.57,2,94.47,1,0,0,0,0,1,6.279999999999999,6.340000000000001,0.23245214220601637
249,19,7.1,7.54,8.56,73.74,1.12,9.63,235.22,15.15,0,77.56969391708812,1,0,0,1,0,0,16.73,0.8000000000000007,0.8313817330210773
250,23,0.39,1.14,6.67,99.75,4.98,1.44,331.48,1.1,1,57.2,0,1,0,0,0,1,1.83,15.799999999999997,0.18224299065420563
251,23,1.09,3.04,5.5,73.45,2.88,2.92,291.06,-1.39,1,71.38,1,0,0,0,0,1,4.01,14.370000000000001,0.2698019801980198
252,22,0.66,9.75,7.88,70.26,2.93,5.28,287.18,5.43,1,100.0,1,0,0,0,0,1,5.94,5.71,0.061395348837209304
253,18,6.74,8.28,5.56,74.16,4.22,7.76,252.65,14.49,2,65.39178514870629,1,0,0,1,0,0,14.5,3.42,0.7262931034482759
254,16,0.08,6.1,8.82,83.63,2.62,3.7,311.08,1.04,1,100.0,0,1,0,0,1,0,3.7800000000000002,8.999999999999998,0.011267605633802818
255,16,6.89,3.13,8.91,96.44,1.11,9.96,238.7,13.46,0,48.33,1,0,0,0,1,0,16.85,5.070000000000001,1.668280871670702
256,18,3.61,1.13,7.33,91.51,2.11,5.22,278.02,9.59,1,42.9,1,0,0,1,0,0,8.83,11.930000000000001,1.6948356807511737
257,21,0.03,1.19,4.57,93.69,3.78,4.46,322.91,2.97,1,55.02,0,1,0,0,1,0,4.49,18.209999999999997,0.0136986301369863
258,22,3.21,6.51,5.32,94.36,4.36,7.68,276.74,8.67,1,75.45,1,0,0,0,1,0,10.89,8.96,0.4274300932090546
259,21,1.49,1.2,6.58,96.82,1.37,6.12,292.6,3.32,1,66.31,1,0,0,0,0,1,7.61,14.729999999999999,0.6772727272727272
260,21,5.0,9.94,8.26,69.4,1.31,9.83,249.68,13.02,1,98.99,1,0,0,0,1,0,14.83,0.8000000000000007,0.4570383912248629
261,21,5.43,2.65,4.92,78.33,1.64,8.0,260.88,12.63,0,31.24,0,1,0,0,1,0,13.43,11.0,1.4876712328767123
262,18,3.9,7.4,4.52,75.41,2.98,9.87,280.91,13.42,2,71.64,1,0,0,0,1,0,13.77,8.180000000000001,0.46428571428571425
263,21,0.32,2.4,4.37,75.28,1.39,1.68,313.66,-1.07,1,58.41,0,1,0,0,0,1,2.0,16.91,0.09411764705882353
264,23,5.25,5.86,6.53,86.09,4.47,9.49,251.03,11.19,0,69.82,0,1,0,0,1,0,14.74,6.359999999999999,0.7653061224489796
265,17,6.74,1.73,8.42,76.07,4.89,12.59,244.81,20.29,0,45.54723404249764,1,0,0,0,0,1,19.33,7.109999999999999,2.468864468864469
266,20,5.76,7.9,4.21,84.65,3.4,7.88,236.06,12.96,2,62.45329605631551,0,1,0,0,1,0,13.64,6.130000000000001,0.647191011235955
267,16,6.64,6.26,5.06,75.29,4.85,9.03,259.82,14.98,0,40.59,1,0,0,0,1,0,15.669999999999998,6.040000000000004,0.9146005509641874
268,16,1.6,1.78,7.47,72.45,1.44,5.48,305.32,7.07,1,73.36607638135598,0,1,0,1,0,0,7.08,13.15,0.5755395683453237
269,20,7.11,8.64,8.13,74.12,4.08,12.02,233.09,20.3,0,80.06783136209714,0,1,0,1,0,0,19.13,0.11999999999999833,0.7375518672199171
270,18,2.58,5.92,8.04,92.15,3.39,5.22,297.34,4.16,1,82.12,0,1,0,0,0,1,7.8,7.459999999999999,0.37283236994219654
271,19,0.11,9.29,7.93,84.04,1.32,5.29,324.99,7.17,1,100.0,0,0,1,0,1,0,5.4,6.670000000000001,0.010689990281827018
272,18,6.75,9.25,4.65,98.96,1.59,8.96,241.35,14.52,2,72.96353862220805,1,0,0,0,1,0,15.71,3.3499999999999996,0.6585365853658537
273,16,7.53,9.28,5.99,93.31,2.44,12.9,210.74,18.27,2,81.5276491754453,1,0,0,1,0,0,20.43,1.2000000000000002,0.7324902723735409
274,16,5.24,1.7,8.92,79.43,3.96,7.5,261.23,11.73,0,43.52,0,1,0,0,1,0,12.74,8.14,1.9407407407407407
275,20,1.85,2.09,8.94,69.7,4.36,5.94,312.36,8.74,1,74.46761425004254,0,1,0,1,0,0,7.790000000000001,11.120000000000001,0.5987055016181231
276,21,2.01,9.89,7.01,86.96,3.17,4.8,290.33,7.33,1,106.27571102291984,0,0,1,0,0,1,6.81,5.09,0.18457300275482091
277,18,3.73,5.39,7.55,89.07,3.61,6.34,284.83,8.48,1,78.64,0,1,0,1,0,0,10.07,7.329999999999998,0.5837245696400626
278,24,7.18,3.14,8.76,78.57,1.32,9.95,242.33,13.49,0,40.44,0,1,0,0,0,1,17.13,4.92,1.7342995169082123
279,20,1.2,7.93,6.25,69.2,3.71,4.7,308.54,3.66,1,100.0,1,0,0,0,0,1,5.9,8.620000000000001,0.1343784994400896
280,23,6.61,3.38,4.68,82.29,3.02,11.84,242.38,13.16,0,30.56,0,1,0,0,1,0,18.45,9.330000000000002,1.5091324200913243
281,16,2.33,7.54,7.34,70.15,1.11,7.13,297.64,8.84,1,87.65,1,0,0,0,0,1,9.46,6.790000000000001,0.2728337236533958
282,20,6.47,8.54,8.8,97.6,4.75,9.72,246.52,13.21,0,104.4782459478344,1,0,0,1,0,0,16.19,0.1900000000000004,0.6781970649895178
283,18,7.36,8.06,7.49,85.16,2.56,9.77,250.59,15.72,0,79.98816052310234,0,1,0,0,1,0,17.13,1.089999999999999,0.8123620309050773
284,16,3.42,3.47,8.02,71.68,3.97,8.69,288.63,11.82,1,59.69,0,1,0,0,1,0,12.11,9.090000000000002,0.7651006711409395
285,19,2.92,4.61,6.11,68.63,2.63,8.27,292.03,10.13,1,70.3880198608261,0,1,0,0,1,0,11.19,10.360000000000001,0.5204991087344029
286,20,6.42,4.72,4.48,88.67,4.66,9.69,253.53,15.24,0,41.4,1,0,0,0,0,1,16.11,8.38,1.1223776223776225
287,22,4.24,5.42,4.84,88.31,0.71,8.72,276.2,9.13,1,59.88,1,0,0,0,1,0,12.96,9.499999999999998,0.6604361370716512
288,16,5.48,2.51,8.91,83.89,2.73,8.33,233.43,13.36,0,51.12,0,1,0,1,0,0,13.81,7.100000000000001,1.5612535612535614
289,18,4.98,5.07,6.47,84.57,0.13,6.73,259.07,9.24,1,53.01,0,1,0,0,0,1,11.71,7.48,0.8204283360790775
290,17,1.22,5.6,4.06,84.15,0.99,3.83,299.16,4.73,1,75.61,1,0,0,1,0,0,5.05,13.12,0.18484848484848485
291,24,6.76,5.79,8.78,74.4,1.41,11.17,242.16,13.11,0,59.18,1,0,0,1,0,0,17.93,2.6700000000000017,0.9955817378497791
292,21,1.57,8.38,6.49,97.5,2.36,6.42,295.59,7.98,1,100.0,0,1,0,0,1,0,7.99,7.559999999999999,0.1673773987206823
293,18,7.46,5.66,8.18,79.17,4.1,12.72,236.39,17.95,0,45.22,0,1,0,0,1,0,20.18,2.7,1.12012012012012
294,23,2.0,3.08,6.74,60.81,2.33,3.09,291.79,4.52,1,62.82,0,1,0,1,0,0,5.09,12.180000000000001,0.49019607843137253
295,23,5.87,6.97,4.51,73.93,2.81,9.3,266.54,14.24,0,51.23,1,0,0,0,0,1,15.170000000000002,6.650000000000001,0.7365119196988708
296,17,2.28,8.18,7.08,65.21,4.62,4.65,309.14,5.51,1,83.47,0,0,1,0,1,0,6.93,6.460000000000001,0.2483660130718954
297,21,2.54,3.87,8.99,74.54,3.78,6.96,275.05,7.43,1,66.96,0,1,0,1,0,0,9.5,8.599999999999998,0.5215605749486653
298,22,2.48,6.81,4.17,84.33,0.25,4.71,293.47,8.66,1,77.07,1,0,0,0,0,1,7.1899999999999995,10.540000000000001,0.31754161331626124
299,17,5.98,2.32,8.21,60.91,0.88,9.81,243.62,15.99,0,36.24,0,1,0,0,1,0,15.790000000000001,7.489999999999998,1.8012048192771086
300,17,4.45,4.08,5.18,94.81,0.19,9.01,269.12,12.61,1,56.44,0,1,0,0,0,1,13.46,10.290000000000003,0.8759842519685039
301,16,7.06,9.18,5.97,84.41,0.35,11.91,241.15,17.05,2,70.80274440327398,0,1,0,1,0,0,18.97,1.7900000000000018,0.693516699410609
302,23,2.46,9.2,5.86,71.81,1.69,4.81,277.69,5.46,2,94.34447456224008,1,0,0,0,1,0,7.27,6.480000000000001,0.2411764705882353
303,16,5.54,6.18,8.49,72.45,3.64,6.98,243.78,13.95,0,62.33,1,0,0,0,1,0,12.52,3.79,0.7715877437325905
304,24,6.02,7.32,6.52,78.63,1.22,8.11,239.27,11.26,0,73.87454030472726,1,0,0,0,1,0,14.129999999999999,4.140000000000001,0.7235576923076922
305,21,1.21,8.69,6.24,69.92,1.96,5.21,299.97,7.99,1,107.24716422696136,0,1,0,1,0,0,6.42,7.86,0.12487100103199175
306,22,3.2,9.63,8.09,60.17,1.97,4.4,276.38,8.42,1,88.0,0,1,0,1,0,0,7.6000000000000005,3.079999999999999,0.30103480714957664
307,22,3.86,5.41,4.24,61.06,2.95,5.65,281.65,10.98,1,41.01,0,1,0,0,0,1,9.51,10.49,0.6021840873634945
308,18,2.85,6.05,4.43,74.31,4.46,8.83,288.02,9.63,1,73.93,1,0,0,0,0,1,11.68,10.67,0.4042553191489362
309,17,2.58,4.74,4.11,64.97,4.92,5.49,280.33,6.37,1,59.07,0,1,0,0,1,0,8.07,12.569999999999999,0.4494773519163763
310,24,5.49,1.65,7.44,60.89,3.02,8.97,250.92,14.62,0,27.82,1,0,0,0,0,1,14.46,9.42,2.0716981132075474
311,23,1.73,4.81,6.63,94.37,2.53,2.79,275.54,1.18,1,82.97,0,1,0,1,0,0,4.52,10.830000000000002,0.2977624784853701
312,22,5.68,8.12,8.38,70.97,3.41,9.64,272.04,12.16,0,84.50682558011331,0,1,0,0,0,1,15.32,1.8200000000000003,0.6228070175438597
313,24,7.48,8.24,6.49,80.12,3.34,10.11,230.42,15.89,0,68.61906311714304,0,1,0,1,0,0,17.59,1.7899999999999991,0.8095238095238095
314,19,4.52,9.03,5.11,67.18,2.62,8.17,275.69,8.1,2,73.02,0,1,0,1,0,0,12.69,5.34,0.4506480558325025
315,19,4.89,1.46,8.03,61.87,3.68,8.52,269.25,12.87,1,32.07,0,1,0,0,1,0,13.41,9.620000000000001,1.9878048780487805
316,16,0.55,5.74,5.47,89.79,2.46,6.39,313.04,6.55,1,84.89,0,1,0,1,0,0,6.9399999999999995,12.239999999999998,0.08160237388724036
317,23,6.92,1.97,8.68,65.0,4.98,9.26,213.14,11.59,0,48.53101538539005,1,0,0,0,1,0,16.18,6.4300000000000015,2.32996632996633
318,18,2.28,2.81,5.25,61.03,0.24,6.13,287.06,5.65,1,51.93,1,0,0,0,0,1,8.41,13.660000000000002,0.5984251968503936
319,22,4.92,9.1,4.84,83.49,2.22,7.83,264.5,10.96,2,77.56,0,1,0,0,0,1,12.75,5.140000000000001,0.4871287128712871
320,17,7.83,5.47,6.47,60.54,1.99,10.94,226.65,17.86,0,39.66026183552589,0,1,0,1,0,0,18.77,4.230000000000002,1.2102009273570324
321,17,4.76,7.83,4.25,77.45,3.85,6.04,273.28,11.87,2,62.5,0,1,0,0,1,0,10.8,7.160000000000002,0.5390713476783692
322,22,5.8,1.58,4.18,71.55,0.95,10.24,250.38,13.26,0,17.69,0,1,0,1,0,0,16.04,12.440000000000001,2.248062015503876
323,21,3.56,4.75,6.48,72.78,2.17,5.54,295.7,9.99,1,64.78,0,1,0,1,0,0,9.1,9.209999999999999,0.6191304347826087
324,18,0.48,7.07,5.08,60.16,3.49,3.82,303.64,2.81,2,86.06,1,0,0,0,1,0,4.3,11.37,0.05947955390334572
325,24,6.38,2.2,4.05,98.57,3.02,9.55,248.62,13.14,0,32.9,0,1,0,1,0,0,15.93,11.370000000000001,1.99375
326,21,0.28,3.93,5.48,80.68,2.73,3.62,306.35,2.69,1,70.26,0,1,0,0,1,0,3.9000000000000004,14.31,0.05679513184584179
327,21,5.61,1.58,6.39,82.9,2.17,8.49,261.82,10.13,0,41.96980279756957,0,1,0,0,1,0,14.100000000000001,10.420000000000002,2.1744186046511627
328,16,0.18,6.86,5.97,86.64,3.76,2.39,310.31,0.96,1,91.14,0,1,0,1,0,0,2.5700000000000003,10.990000000000002,0.022900763358778622
329,19,6.9,9.74,4.68,91.9,3.23,10.14,219.63,15.07,2,81.31590848817952,1,0,0,0,1,0,17.04,2.6799999999999997,0.6424581005586593
330,21,1.26,8.44,6.9,84.32,4.37,2.49,290.02,1.93,1,100.0,0,1,0,0,0,1,3.75,7.4,0.13347457627118645
331,21,4.11,9.77,7.55,90.49,3.66,6.32,265.96,14.39,1,99.62,0,1,0,0,0,1,10.43,2.5700000000000003,0.38161559888579394
332,20,4.78,8.61,7.38,77.95,0.7,9.7,278.23,14.62,1,79.36,1,0,0,0,1,0,14.48,3.2300000000000013,0.4973985431841832
333,16,3.66,8.7,5.97,74.85,3.1,8.87,283.49,10.32,2,80.11,0,1,0,0,0,1,12.53,5.670000000000002,0.377319587628866
334,23,2.73,6.19,4.69,92.93,0.22,7.31,291.71,8.61,1,79.15405590116468,1,0,0,0,1,0,10.04,10.389999999999997,0.3796940194714882
335,20,3.74,5.66,6.5,94.61,1.94,7.9,274.47,10.59,1,75.08,1,0,0,0,1,0,11.64,8.1,0.5615615615615616
336,20,2.49,4.66,8.45,65.51,2.06,7.55,278.86,8.76,1,77.72000012707593,0,1,0,1,0,0,10.04,8.4,0.43992932862190814
337,22,3.5,8.36,6.34,81.71,4.27,5.14,268.67,10.94,1,99.85,1,0,0,1,0,0,8.64,5.800000000000001,0.37393162393162394
338,19,2.87,2.64,4.98,87.35,0.9,6.5,280.04,9.41,1,54.18,0,1,0,0,0,1,9.370000000000001,13.509999999999998,0.7884615384615384
339,21,4.53,1.51,4.47,63.34,3.22,6.11,259.22,5.88,1,43.75033814886476,1,0,0,0,1,0,10.64,13.489999999999998,1.804780876494024
340,19,1.9,9.53,8.72,97.18,0.96,6.79,290.63,7.91,1,100.0,0,1,0,0,0,1,8.69,3.85,0.18043684710351376
341,18,7.91,1.03,7.72,80.8,4.74,11.51,215.57,15.95,0,18.93,0,1,0,1,0,0,19.42,7.34,3.8965517241379306
342,22,4.01,9.79,5.56,85.82,2.65,9.06,271.94,9.44,2,90.46,1,0,0,0,1,0,13.07,4.640000000000002,0.3716404077849861
343,23,1.55,7.56,5.48,67.13,3.54,6.55,293.89,7.56,2,84.06,1,0,0,0,1,0,8.1,9.41,0.18107476635514022
344,19,3.82,3.96,8.48,70.58,3.23,7.15,285.48,5.58,1,60.91,0,0,1,1,0,0,10.97,7.739999999999998,0.7701612903225806
345,17,6.93,7.28,4.89,64.84,1.52,10.41,248.06,19.03,2,56.92052959397775,1,0,0,0,0,1,17.34,4.899999999999999,0.8369565217391303
346,18,0.17,8.36,6.68,70.56,4.51,1.31,323.97,2.54,1,99.26,0,1,0,0,1,0,1.48,8.790000000000001,0.018162393162393164
347,16,5.44,3.21,7.57,79.7,3.14,9.06,259.58,13.36,0,44.86,0,1,0,0,1,0,14.5,7.7799999999999985,1.2921615201900238
348,23,4.38,7.94,5.98,93.35,2.55,8.77,251.92,12.62,2,80.19,0,1,0,1,0,0,13.149999999999999,5.699999999999998,0.48993288590604017
349,18,1.36,8.24,4.2,81.35,2.64,3.53,326.59,6.1,2,94.12,0,1,0,0,0,1,4.89,10.2,0.1471861471861472
350,22,6.54,3.24,5.14,69.78,4.45,12.47,238.7,16.49,0,27.61,0,1,0,0,1,0,19.01,9.079999999999998,1.542452830188679
351,20,2.95,1.38,8.51,61.78,0.3,8.82,292.54,10.38,1,49.53,1,0,0,1,0,0,11.77,11.16,1.2394957983193278
352,20,2.35,2.84,6.62,84.88,1.95,4.76,300.13,3.95,1,61.51,0,1,0,1,0,0,7.109999999999999,12.19,0.6119791666666667
353,22,6.63,2.81,8.08,76.81,4.21,11.19,230.03,17.16,0,26.0,0,1,0,0,1,0,17.82,6.480000000000001,1.7401574803149606
354,24,5.11,1.59,6.78,99.37,0.19,6.26,252.4,12.01,0,43.46,0,1,0,0,0,1,11.370000000000001,10.52,1.9729729729729732
355,20,7.19,7.53,8.72,91.19,3.2,11.52,237.7,19.42,0,78.11775480039478,1,0,0,0,1,0,18.71,0.5599999999999978,0.842907385697538
356,16,5.04,4.42,8.55,92.33,2.02,9.16,244.06,12.49,0,67.61,1,0,0,0,0,1,14.2,5.9899999999999975,0.929889298892989
357,16,5.93,8.96,6.41,60.49,1.02,11.04,247.95,15.03,0,76.05493862387472,1,0,0,0,1,0,16.97,2.6999999999999993,0.5953815261044176
358,17,6.69,3.27,5.59,91.11,3.06,9.21,215.77,12.79,0,45.79481183316601,0,1,0,0,1,0,15.900000000000002,8.45,1.566744730679157
359,21,0.44,5.08,7.01,67.78,4.16,5.83,314.82,3.57,1,82.06,1,0,0,0,0,1,6.2700000000000005,11.470000000000002,0.07236842105263158
360,24,6.21,6.75,7.37,83.43,2.34,11.5,259.23,16.29,0,72.66,0,1,0,0,0,1,17.71,3.669999999999999,0.8012903225806451
361,23,4.91,8.9,6.49,77.9,0.73,9.26,261.06,13.41,1,71.05,1,0,0,0,1,0,14.17,3.6999999999999993,0.49595959595959593
362,20,0.56,5.72,8.11,82.86,1.53,3.92,298.65,6.23,1,90.15,1,0,0,0,1,0,4.48,9.610000000000001,0.08333333333333334
363,16,4.07,4.36,4.92,65.34,4.91,8.16,265.63,11.11,1,38.82,0,1,0,1,0,0,12.23,10.65,0.7593283582089553
364,22,0.66,8.8,5.67,78.28,0.56,5.31,318.23,3.46,2,100.0,1,0,0,0,1,0,5.97,8.87,0.0673469387755102
365,20,5.89,3.79,7.43,61.48,0.8,11.77,250.99,15.83,0,41.48,1,0,0,0,0,1,17.66,6.8900000000000015,1.2296450939457202
